match_id,date,tournament,surface,best_of,round,player_a,player_b,winner,rank_a,rank_b,svpt_a,svpt_b,first_in_a,first_in_b,first_won_a,first_won_b,second_won_a,second_won_b,ace_a,ace_b,df_a,df_b,bp_saved_a,bp_saved_b,bp_faced_a,bp_faced_b
WTA:2024-902:266,2024-03-18,Miami,Hard,3,R64,Jasmine Paolini,Katie Volynets,A,14.0,121.0,79.0,83.0,49.0,69.0,35.0,44.0,15.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,7.0,6.0
WTA:2024-902:267,2024-03-18,Miami,Hard,3,R64,Ekaterina Alexandrova,Donna Vekic,A,16.0,34.0,67.0,60.0,45.0,37.0,38.0,24.0,9.0,10.0,8.0,4.0,6.0,6.0,9.0,2.0,9.0,4.0
WTA:2024-902:268,2024-03-18,Miami,Hard,3,R64,Anastasia Pavlyuchenkova,Shelby Rogers,A,22.0,325.0,56.0,52.0,38.0,32.0,23.0,14.0,11.0,8.0,1.0,3.0,1.0,4.0,3.0,6.0,4.0,11.0
WTA:2024-902:269,2024-03-18,Miami,Hard,3,R64,Maria Timofeeva,Linda Noskova,B,99.0,31.0,57.0,60.0,38.0,35.0,27.0,31.0,10.0,12.0,5.0,5.0,2.0,5.0,5.0,4.0,7.0,4.0
WTA:2024-902:270,2024-03-18,Miami,Hard,3,R64,Camila Giorgi,Iga Swiatek,B,107.0,1.0,48.0,42.0,29.0,26.0,17.0,20.0,5.0,11.0,2.0,2.0,9.0,1.0,6.0,4.0,11.0,4.0
WTA:2024-902:271,2024-03-18,Miami,Hard,3,R32,Aryna Sabalenka,Anhelina Kalinina,B,2.0,36.0,76.0,82.0,50.0,55.0,31.0,33.0,8.0,10.0,3.0,1.0,6.0,5.0,5.0,6.0,11.0,11.0
WTA:2024-902:272,2024-03-18,Miami,Hard,3,R32,Yulia Putintseva,Greet Minnen,A,68.0,79.0,72.0,71.0,47.0,45.0,38.0,34.0,12.0,13.0,1.0,2.0,2.0,4.0,0.0,1.0,2.0,4.0
WTA:2024-902:273,2024-03-18,Miami,Hard,3,R32,Katie Boulter,Beatriz Haddad Maia,A,30.0,13.0,59.0,51.0,38.0,34.0,30.0,20.0,9.0,8.0,2.0,2.0,5.0,3.0,0.0,3.0,0.0,7.0
WTA:2024-902:274,2024-03-18,Miami,Hard,3,R32,Victoria Azarenka,Qinwen Zheng,A,32.0,7.0,76.0,72.0,49.0,41.0,36.0,29.0,15.0,13.0,2.0,7.0,5.0,1.0,5.0,6.0,7.0,10.0
WTA:2024-902:275,2024-03-18,Miami,Hard,3,R32,Taylor Townsend,Elena Rybakina,B,72.0,4.0,95.0,106.0,66.0,60.0,42.0,47.0,18.0,22.0,9.0,16.0,1.0,3.0,6.0,5.0,10.0,7.0
WTA:2024-902:276,2024-03-18,Miami,Hard,3,R32,Madison Keys,Xin Yu Wang,A,18.0,43.0,71.0,88.0,42.0,51.0,30.0,34.0,19.0,20.0,3.0,5.0,1.0,0.0,4.0,5.0,5.0,7.0
WTA:2024-902:277,2024-03-18,Miami,Hard,3,R32,Jelena Ostapenko,Anna Kalinskaya,B,10.0,25.0,46.0,56.0,24.0,33.0,14.0,24.0,10.0,14.0,2.0,2.0,3.0,1.0,2.0,2.0,6.0,2.0
WTA:2024-902:278,2024-03-18,Miami,Hard,3,R32,Maria Sakkari,Dayana Yastremska,A,9.0,33.0,85.0,88.0,55.0,55.0,39.0,38.0,14.0,13.0,6.0,3.0,2.0,3.0,8.0,5.0,9.0,8.0
WTA:2024-902:279,2024-03-18,Miami,Hard,3,R32,Elina Avanesyan,Danielle Collins,B,65.0,53.0,55.0,48.0,38.0,28.0,19.0,21.0,3.0,9.0,0.0,3.0,5.0,5.0,5.0,3.0,11.0,4.0
WTA:2024-902:280,2024-03-18,Miami,Hard,3,R32,Sorana Cirstea,Daria Kasatkina,A,24.0,11.0,55.0,59.0,33.0,42.0,20.0,22.0,15.0,8.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,9.0
WTA:2024-902:281,2024-03-18,Miami,Hard,3,R32,Naomi Osaka,Caroline Garcia,B,229.0,27.0,76.0,79.0,46.0,51.0,32.0,38.0,18.0,14.0,16.0,12.0,2.0,4.0,7.0,3.0,9.0,4.0
WTA:2024-902:282,2024-03-18,Miami,Hard,3,R32,Oceane Dodin,Coco Gauff,B,84.0,3.0,58.0,44.0,36.0,24.0,22.0,18.0,5.0,12.0,2.0,6.0,9.0,3.0,6.0,2.0,11.0,3.0
WTA:2024-902:283,2024-03-18,Miami,Hard,3,R32,Leylah Fernandez,Jessica Pegula,B,35.0,5.0,80.0,63.0,58.0,44.0,34.0,31.0,8.0,8.0,1.0,1.0,4.0,1.0,8.0,6.0,13.0,9.0
WTA:2024-902:284,2024-03-18,Miami,Hard,3,R32,Emma Navarro,Jasmine Paolini,A,20.0,14.0,73.0,89.0,51.0,56.0,33.0,30.0,11.0,12.0,1.0,0.0,1.0,1.0,4.0,12.0,7.0,19.0
WTA:2024-902:285,2024-03-18,Miami,Hard,3,R32,Ekaterina Alexandrova,Anastasia Pavlyuchenkova,A,16.0,22.0,94.0,73.0,60.0,53.0,42.0,38.0,18.0,10.0,9.0,9.0,5.0,2.0,6.0,0.0,8.0,3.0
WTA:2024-902:286,2024-03-18,Miami,Hard,3,R32,Linda Noskova,Iga Swiatek,B,31.0,1.0,99.0,98.0,55.0,73.0,37.0,49.0,22.0,14.0,7.0,2.0,4.0,3.0,3.0,5.0,8.0,8.0
WTA:2024-902:287,2024-03-18,Miami,Hard,3,R16,Yulia Putintseva,Anhelina Kalinina,A,68.0,36.0,70.0,81.0,49.0,61.0,31.0,37.0,16.0,10.0,1.0,0.0,0.0,1.0,4.0,6.0,6.0,9.0
WTA:2024-902:288,2024-03-18,Miami,Hard,3,R16,Katie Boulter,Victoria Azarenka,B,30.0,32.0,62.0,76.0,38.0,45.0,22.0,34.0,9.0,14.0,0.0,5.0,5.0,3.0,9.0,2.0,13.0,3.0
WTA:2024-902:289,2024-03-18,Miami,Hard,3,R16,Madison Keys,Elena Rybakina,B,18.0,4.0,63.0,63.0,47.0,41.0,29.0,33.0,7.0,11.0,3.0,5.0,0.0,1.0,5.0,1.0,8.0,2.0
WTA:2024-902:290,2024-03-18,Miami,Hard,3,R16,Anna Kalinskaya,Maria Sakkari,B,25.0,9.0,,,,,,,,,,,,,,,,
WTA:2024-902:291,2024-03-18,Miami,Hard,3,R16,Danielle Collins,Sorana Cirstea,A,53.0,24.0,71.0,55.0,40.0,42.0,30.0,24.0,16.0,5.0,6.0,3.0,2.0,2.0,3.0,5.0,3.0,8.0
WTA:2024-902:292,2024-03-18,Miami,Hard,3,R16,Coco Gauff,Caroline Garcia,B,3.0,27.0,65.0,80.0,38.0,52.0,29.0,36.0,13.0,14.0,8.0,1.0,3.0,1.0,2.0,5.0,5.0,7.0
WTA:2024-902:293,2024-03-18,Miami,Hard,3,R16,Jessica Pegula,Emma Navarro,A,5.0,20.0,78.0,60.0,50.0,40.0,33.0,23.0,17.0,13.0,4.0,1.0,0.0,0.0,6.0,3.0,8.0,6.0
WTA:2024-902:294,2024-03-18,Miami,Hard,3,R16,Iga Swiatek,Ekaterina Alexandrova,B,1.0,16.0,56.0,58.0,40.0,34.0,25.0,26.0,7.0,14.0,3.0,8.0,1.0,4.0,3.0,1.0,6.0,1.0
WTA:2024-902:295,2024-03-18,Miami,Hard,3,QF,Victoria Azarenka,Yulia Putintseva,A,32.0,68.0,94.0,116.0,59.0,91.0,36.0,54.0,14.0,10.0,2.0,5.0,5.0,0.0,3.0,11.0,9.0,16.0
WTA:2024-902:296,2024-03-18,Miami,Hard,3,QF,Maria Sakkari,Elena Rybakina,B,9.0,4.0,118.0,104.0,70.0,62.0,48.0,48.0,23.0,21.0,4.0,10.0,8.0,5.0,11.0,5.0,16.0,8.0
WTA:2024-902:297,2024-03-18,Miami,Hard,3,QF,Caroline Garcia,Danielle Collins,B,27.0,53.0,53.0,49.0,33.0,29.0,20.0,26.0,10.0,12.0,2.0,3.0,0.0,2.0,5.0,0.0,8.0,0.0
WTA:2024-902:298,2024-03-18,Miami,Hard,3,QF,Jessica Pegula,Ekaterina Alexandrova,B,5.0,16.0,79.0,94.0,53.0,56.0,35.0,44.0,16.0,13.0,1.0,3.0,3.0,7.0,4.0,5.0,8.0,9.0
WTA:2024-902:299,2024-03-18,Miami,Hard,3,SF,Elena Rybakina,Victoria Azarenka,A,4.0,32.0,84.0,99.0,49.0,66.0,40.0,50.0,13.0,14.0,11.0,8.0,3.0,6.0,4.0,9.0,8.0,11.0
WTA:2024-902:300,2024-03-18,Miami,Hard,3,SF,Danielle Collins,Ekaterina Alexandrova,A,53.0,16.0,47.0,52.0,24.0,31.0,19.0,20.0,17.0,7.0,5.0,1.0,0.0,3.0,3.0,8.0,4.0,12.0
WTA:2024-804:239,2024-04-01,Charleston,Clay,3,R64,Danielle Collins,Paula Badosa,A,22.0,82.0,58.0,51.0,30.0,30.0,22.0,17.0,15.0,6.0,8.0,0.0,6.0,5.0,4.0,1.0,6.0,6.0
WTA:2024-804:240,2024-04-01,Charleston,Clay,3,R64,Sloane Stephens,Magdalena Frech,A,40.0,53.0,40.0,44.0,31.0,29.0,24.0,12.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,11.0
WTA:2024-804:243,2024-04-01,Charleston,Clay,3,R64,Varvara Gracheva,Clervie Ngounoue,A,100.0,363.0,51.0,54.0,30.0,38.0,13.0,24.0,8.0,10.0,1.0,2.0,2.0,2.0,5.0,8.0,11.0,9.0
WTA:2024-804:244,2024-04-01,Charleston,Clay,3,R64,Tamara Korpatsch,Daria Saville,B,76.0,108.0,75.0,91.0,43.0,69.0,22.0,40.0,14.0,9.0,1.0,1.0,4.0,3.0,1.0,8.0,8.0,13.0
WTA:2024-804:247,2024-04-01,Charleston,Clay,3,R64,Viktoriya Tomova,Mayar Sherif,A,74.0,72.0,81.0,115.0,59.0,87.0,41.0,50.0,11.0,14.0,2.0,2.0,3.0,0.0,3.0,9.0,5.0,13.0
WTA:2024-804:248,2024-04-01,Charleston,Clay,3,R64,Arina Rodionova,Astra Sharma,B,101.0,135.0,42.0,62.0,33.0,38.0,17.0,27.0,6.0,14.0,0.0,3.0,0.0,2.0,0.0,3.0,4.0,4.0
WTA:2024-804:251,2024-04-01,Charleston,Clay,3,R64,Claire Liu,Shelby Rogers,B,116.0,325.0,51.0,40.0,29.0,24.0,14.0,16.0,5.0,10.0,0.0,2.0,4.0,1.0,6.0,2.0,12.0,3.0
WTA:2024-804:252,2024-04-01,Charleston,Clay,3,R64,Kayla Day,Caroline Dolehide,B,84.0,47.0,77.0,77.0,49.0,57.0,28.0,33.0,13.0,7.0,5.0,0.0,5.0,4.0,3.0,4.0,9.0,10.0
WTA:2024-804:255,2024-04-01,Charleston,Clay,3,R64,Sachia Vickery,Jaqueline Cristian,B,132.0,83.0,57.0,72.0,27.0,46.0,14.0,28.0,13.0,15.0,1.0,2.0,2.0,1.0,6.0,8.0,11.0,10.0
WTA:2024-804:256,2024-04-01,Charleston,Clay,3,R64,Katie Volynets,Arantxa Rus,A,110.0,54.0,124.0,138.0,103.0,96.0,57.0,51.0,9.0,17.0,0.0,2.0,2.0,7.0,11.0,13.0,17.0,21.0
WTA:2024-804:259,2024-04-01,Charleston,Clay,3,R64,Caroline Wozniacki,Mccartney Kessler,A,126.0,122.0,37.0,46.0,28.0,29.0,21.0,11.0,6.0,5.0,3.0,0.0,0.0,1.0,0.0,6.0,1.0,12.0
WTA:2024-804:260,2024-04-01,Charleston,Clay,3,R64,Gabriela Lee,Ashlyn Krueger,B,312.0,73.0,72.0,69.0,46.0,47.0,25.0,32.0,9.0,10.0,1.0,2.0,4.0,3.0,5.0,4.0,10.0,8.0
WTA:2024-804:263,2024-04-01,Charleston,Clay,3,R64,Taylor Townsend,Sofia Kenin,A,68.0,57.0,46.0,72.0,29.0,43.0,26.0,25.0,8.0,12.0,10.0,4.0,3.0,7.0,0.0,5.0,1.0,9.0
WTA:2024-804:264,2024-04-01,Charleston,Clay,3,R64,Elisabetta Cocciaretto,Ana Bogdan,A,56.0,66.0,78.0,95.0,60.0,71.0,39.0,43.0,7.0,10.0,1.0,2.0,5.0,2.0,5.0,2.0,9.0,7.0
WTA:2024-804:267,2024-04-01,Charleston,Clay,3,R64,Magda Linette,Petra Martic,A,63.0,61.0,58.0,53.0,33.0,29.0,28.0,20.0,15.0,13.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0
WTA:2024-804:268,2024-04-01,Charleston,Clay,3,R64,Amanda Anisimova,Alize Cornet,A,264.0,97.0,51.0,77.0,38.0,45.0,25.0,26.0,9.0,10.0,2.0,0.0,0.0,4.0,4.0,9.0,4.0,14.0
WTA:2024-804:270,2024-04-01,Charleston,Clay,3,R32,Ons Jabeur,Danielle Collins,B,6.0,22.0,93.0,83.0,53.0,49.0,30.0,27.0,20.0,20.0,1.0,0.0,2.0,5.0,6.0,8.0,10.0,12.0
WTA:2024-804:271,2024-04-01,Charleston,Clay,3,R32,Leylah Fernandez,Sloane Stephens,B,34.0,40.0,87.0,56.0,54.0,41.0,28.0,28.0,19.0,10.0,1.0,1.0,6.0,0.0,6.0,1.0,9.0,2.0
WTA:2024-804:272,2024-04-01,Charleston,Clay,3,R32,Varvara Gracheva,Elise Mertens,B,100.0,30.0,92.0,97.0,67.0,46.0,44.0,31.0,6.0,24.0,0.0,6.0,3.0,5.0,8.0,10.0,14.0,14.0
WTA:2024-804:273,2024-04-01,Charleston,Clay,3,R32,Daria Saville,Elina Svitolina,B,108.0,17.0,63.0,56.0,45.0,38.0,22.0,23.0,6.0,8.0,2.0,1.0,3.0,1.0,6.0,0.0,12.0,3.0
WTA:2024-804:274,2024-04-01,Charleston,Clay,3,R32,Viktoriya Tomova,Maria Sakkari,B,74.0,7.0,66.0,51.0,40.0,33.0,18.0,25.0,15.0,11.0,2.0,4.0,2.0,0.0,4.0,3.0,8.0,4.0
WTA:2024-804:275,2024-04-01,Charleston,Clay,3,R32,Astra Sharma,Lesia Tsurenko,A,135.0,39.0,55.0,55.0,33.0,44.0,24.0,21.0,11.0,4.0,3.0,0.0,4.0,1.0,0.0,6.0,1.0,11.0
WTA:2024-804:276,2024-04-01,Charleston,Clay,3,R32,Shelby Rogers,Veronika Kudermetova,B,325.0,19.0,67.0,72.0,35.0,45.0,26.0,30.0,12.0,15.0,1.0,4.0,5.0,6.0,2.0,2.0,6.0,5.0
WTA:2024-804:277,2024-04-01,Charleston,Clay,3,R32,Beatriz Haddad Maia,Caroline Dolehide,A,13.0,47.0,61.0,62.0,38.0,47.0,28.0,21.0,8.0,7.0,3.0,2.0,3.0,1.0,0.0,3.0,3.0,9.0
WTA:2024-804:278,2024-04-01,Charleston,Clay,3,R32,Jaqueline Cristian,Madison Keys,A,83.0,18.0,86.0,85.0,45.0,56.0,30.0,33.0,20.0,14.0,0.0,8.0,5.0,4.0,4.0,9.0,8.0,15.0
WTA:2024-804:279,2024-04-01,Charleston,Clay,3,R32,Emma Navarro,Katie Volynets,A,20.0,110.0,39.0,63.0,23.0,48.0,20.0,23.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,11.0
WTA:2024-804:280,2024-04-01,Charleston,Clay,3,R32,Anhelina Kalinina,Caroline Wozniacki,A,33.0,126.0,43.0,64.0,31.0,43.0,24.0,23.0,6.0,6.0,1.0,1.0,3.0,1.0,0.0,6.0,1.0,11.0
WTA:2024-804:281,2024-04-01,Charleston,Clay,3,R32,Daria Kasatkina,Ashlyn Krueger,A,11.0,73.0,85.0,71.0,52.0,50.0,30.0,32.0,16.0,6.0,1.0,3.0,8.0,3.0,8.0,7.0,12.0,12.0
WTA:2024-804:282,2024-04-01,Charleston,Clay,3,R32,Taylor Townsend,Ekaterina Alexandrova,A,68.0,15.0,58.0,70.0,38.0,30.0,26.0,20.0,13.0,18.0,7.0,0.0,0.0,5.0,0.0,4.0,1.0,8.0
WTA:2024-804:283,2024-04-01,Charleston,Clay,3,R32,Elisabetta Cocciaretto,Victoria Azarenka,B,56.0,26.0,39.0,53.0,22.0,42.0,12.0,28.0,4.0,6.0,0.0,1.0,1.0,1.0,2.0,4.0,7.0,5.0
WTA:2024-804:284,2024-04-01,Charleston,Clay,3,R32,Magda Linette,Dayana Yastremska,A,63.0,32.0,66.0,70.0,38.0,45.0,23.0,28.0,16.0,15.0,2.0,1.0,2.0,3.0,2.0,4.0,7.0,8.0
WTA:2024-804:285,2024-04-01,Charleston,Clay,3,R32,Amanda Anisimova,Jessica Pegula,B,264.0,5.0,126.0,95.0,80.0,55.0,46.0,39.0,22.0,19.0,3.0,7.0,6.0,3.0,11.0,4.0,15.0,8.0
WTA:2024-804:286,2024-04-01,Charleston,Clay,3,R16,Danielle Collins,Sloane Stephens,A,22.0,40.0,58.0,46.0,30.0,33.0,23.0,21.0,18.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,5.0
WTA:2024-804:287,2024-04-01,Charleston,Clay,3,R16,Elise Mertens,Elina Svitolina,A,30.0,17.0,63.0,35.0,40.0,25.0,29.0,15.0,11.0,3.0,3.0,2.0,4.0,0.0,7.0,2.0,8.0,6.0
WTA:2024-804:288,2024-04-01,Charleston,Clay,3,R16,Maria Sakkari,Astra Sharma,A,7.0,135.0,69.0,56.0,40.0,39.0,27.0,24.0,17.0,6.0,3.0,4.0,3.0,2.0,6.0,2.0,7.0,6.0
WTA:2024-804:289,2024-04-01,Charleston,Clay,3,R16,Beatriz Haddad Maia,Veronika Kudermetova,B,13.0,19.0,62.0,52.0,39.0,29.0,20.0,21.0,9.0,10.0,3.0,5.0,5.0,1.0,5.0,3.0,11.0,5.0
WTA:2024-804:290,2024-04-01,Charleston,Clay,3,R16,Emma Navarro,Jaqueline Cristian,B,20.0,83.0,108.0,86.0,73.0,50.0,43.0,37.0,16.0,19.0,1.0,3.0,2.0,7.0,8.0,4.0,13.0,6.0
WTA:2024-804:291,2024-04-01,Charleston,Clay,3,R16,Daria Kasatkina,Anhelina Kalinina,A,11.0,33.0,54.0,60.0,32.0,40.0,15.0,13.0,10.0,6.0,3.0,0.0,2.0,2.0,3.0,2.0,8.0,11.0
WTA:2024-804:292,2024-04-01,Charleston,Clay,3,R16,Taylor Townsend,Victoria Azarenka,B,68.0,26.0,114.0,108.0,85.0,78.0,51.0,52.0,15.0,15.0,12.0,4.0,3.0,3.0,14.0,6.0,18.0,8.0
WTA:2024-804:293,2024-04-01,Charleston,Clay,3,R16,Magda Linette,Jessica Pegula,B,63.0,5.0,44.0,40.0,30.0,22.0,18.0,18.0,4.0,14.0,2.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0
WTA:2024-804:294,2024-04-01,Charleston,Clay,3,QF,Danielle Collins,Elise Mertens,A,22.0,30.0,60.0,47.0,37.0,25.0,28.0,15.0,12.0,9.0,5.0,1.0,4.0,7.0,4.0,1.0,6.0,5.0
WTA:2024-804:295,2024-04-01,Charleston,Clay,3,QF,Maria Sakkari,Veronika Kudermetova,A,7.0,19.0,54.0,53.0,38.0,34.0,26.0,17.0,9.0,7.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,5.0
WTA:2024-804:296,2024-04-01,Charleston,Clay,3,QF,Daria Kasatkina,Jaqueline Cristian,A,11.0,83.0,96.0,108.0,62.0,57.0,35.0,34.0,16.0,17.0,2.0,0.0,5.0,4.0,7.0,10.0,13.0,20.0
WTA:2024-804:297,2024-04-01,Charleston,Clay,3,QF,Jessica Pegula,Victoria Azarenka,A,5.0,26.0,96.0,117.0,70.0,72.0,44.0,45.0,11.0,20.0,2.0,1.0,0.0,12.0,7.0,15.0,12.0,20.0
WTA:2024-804:298,2024-04-01,Charleston,Clay,3,SF,Danielle Collins,Maria Sakkari,A,22.0,7.0,56.0,55.0,31.0,31.0,24.0,17.0,14.0,12.0,4.0,0.0,2.0,6.0,4.0,3.0,5.0,7.0
WTA:2024-804:299,2024-04-01,Charleston,Clay,3,SF,Jessica Pegula,Daria Kasatkina,B,5.0,11.0,125.0,103.0,75.0,73.0,45.0,38.0,19.0,13.0,2.0,2.0,2.0,2.0,5.0,3.0,13.0,11.0
WTA:2024-804:300,2024-04-01,Charleston,Clay,3,F,Danielle Collins,Daria Kasatkina,A,22.0,11.0,43.0,71.0,21.0,42.0,20.0,27.0,13.0,8.0,2.0,1.0,3.0,5.0,2.0,8.0,2.0,12.0
WTA:2024-894:270,2024-04-01,Bogota,Clay,3,R32,Tatjana Maria,Anna Bondar,A,46.0,112.0,76.0,47.0,29.0,19.0,16.0,11.0,28.0,11.0,2.0,3.0,4.0,3.0,4.0,2.0,6.0,7.0
WTA:2024-894:271,2024-04-01,Bogota,Clay,3,R32,Julia Riera,Emiliana Arango,A,111.0,118.0,50.0,49.0,29.0,31.0,23.0,15.0,11.0,6.0,1.0,0.0,5.0,6.0,2.0,3.0,3.0,8.0
WTA:2024-894:272,2024-04-01,Bogota,Clay,3,R32,Anca Alexia Todoni,Lucrezia Stefanini,A,217.0,147.0,88.0,94.0,44.0,63.0,29.0,34.0,21.0,13.0,3.0,1.0,3.0,8.0,2.0,9.0,7.0,16.0
WTA:2024-894:273,2024-04-01,Bogota,Clay,3,R32,Marina Stakusic,Camila Osorio,B,206.0,85.0,52.0,54.0,25.0,24.0,10.0,15.0,7.0,13.0,1.0,1.0,9.0,8.0,4.0,4.0,12.0,9.0
WTA:2024-894:274,2024-04-01,Bogota,Clay,3,R32,Maria Timofeeva,Sara Sorribes Tormo,B,93.0,50.0,53.0,55.0,28.0,36.0,14.0,26.0,7.0,7.0,1.0,0.0,8.0,4.0,4.0,4.0,10.0,6.0
WTA:2024-894:275,2024-04-01,Bogota,Clay,3,R32,Sara Errani,Yuliia Starodubtseva,A,117.0,136.0,69.0,64.0,55.0,34.0,30.0,22.0,7.0,9.0,0.0,2.0,3.0,8.0,2.0,1.0,6.0,7.0
WTA:2024-894:276,2024-04-01,Bogota,Clay,3,R32,Irina Bara,Katarina Zavatska,A,178.0,195.0,84.0,86.0,58.0,54.0,32.0,26.0,9.0,14.0,0.0,1.0,4.0,7.0,5.0,10.0,12.0,18.0
WTA:2024-894:277,2024-04-01,Bogota,Clay,3,R32,Laura Pigossi,Nadia Podoroska,A,119.0,67.0,55.0,47.0,33.0,28.0,27.0,16.0,9.0,8.0,0.0,1.0,3.0,3.0,3.0,6.0,4.0,10.0
WTA:2024-894:278,2024-04-01,Bogota,Clay,3,R32,Valentina Mediorreal Arias,Kamilla Rakhimova,B,,92.0,127.0,92.0,76.0,46.0,48.0,28.0,19.0,29.0,2.0,0.0,9.0,9.0,14.0,4.0,21.0,7.0
WTA:2024-894:279,2024-04-01,Bogota,Clay,3,R32,Mariana Isabel Higuita Barraza,Renata Zarazua,B,,103.0,31.0,37.0,16.0,19.0,3.0,17.0,4.0,9.0,0.0,1.0,5.0,3.0,3.0,1.0,9.0,1.0
WTA:2024-894:280,2024-04-01,Bogota,Clay,3,R32,Nuria Brancaccio,Jule Niemeier,B,235.0,113.0,58.0,50.0,39.0,30.0,21.0,22.0,6.0,11.0,0.0,0.0,8.0,5.0,2.0,6.0,7.0,8.0
WTA:2024-894:281,2024-04-01,Bogota,Clay,3,R32,Cristina Bucsa,Xiaodi You,A,75.0,211.0,59.0,55.0,42.0,29.0,29.0,13.0,8.0,10.0,0.0,1.0,7.0,4.0,4.0,2.0,6.0,8.0
WTA:2024-894:282,2024-04-01,Bogota,Clay,3,R32,Iryna Shymanovich,Laura Siegemund,B,230.0,89.0,82.0,75.0,45.0,55.0,26.0,31.0,13.0,9.0,0.0,0.0,5.0,3.0,4.0,4.0,11.0,10.0
WTA:2024-894:283,2024-04-01,Bogota,Clay,3,R32,Francesca Jones,Yuliana Monroy,A,214.0,765.0,38.0,65.0,24.0,54.0,16.0,22.0,8.0,3.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,12.0
WTA:2024-894:284,2024-04-01,Bogota,Clay,3,R32,Tamara Zidansek,Hailey Baptiste,B,127.0,96.0,75.0,108.0,48.0,54.0,32.0,41.0,12.0,25.0,0.0,5.0,7.0,13.0,2.0,10.0,6.0,12.0
WTA:2024-894:285,2024-04-01,Bogota,Clay,3,R32,Rebecca Marino,Marie Bouzkova,B,156.0,42.0,45.0,52.0,22.0,26.0,12.0,20.0,7.0,15.0,1.0,2.0,7.0,2.0,1.0,5.0,6.0,5.0
WTA:2024-894:286,2024-04-01,Bogota,Clay,3,R16,Julia Riera,Tatjana Maria,B,111.0,46.0,68.0,91.0,38.0,59.0,18.0,33.0,11.0,16.0,0.0,1.0,9.0,5.0,3.0,7.0,10.0,11.0
WTA:2024-894:287,2024-04-01,Bogota,Clay,3,R16,Anca Alexia Todoni,Camila Osorio,B,217.0,85.0,80.0,75.0,38.0,47.0,23.0,32.0,21.0,13.0,1.0,2.0,3.0,8.0,6.0,2.0,10.0,5.0
WTA:2024-894:288,2024-04-01,Bogota,Clay,3,R16,Sara Sorribes Tormo,Sara Errani,B,50.0,117.0,91.0,93.0,64.0,71.0,33.0,42.0,11.0,9.0,0.0,0.0,9.0,6.0,14.0,9.0,22.0,15.0
WTA:2024-894:289,2024-04-01,Bogota,Clay,3,R16,Irina Bara,Laura Pigossi,A,178.0,119.0,111.0,120.0,78.0,85.0,45.0,45.0,13.0,19.0,0.0,0.0,10.0,5.0,8.0,10.0,15.0,17.0
WTA:2024-894:290,2024-04-01,Bogota,Clay,3,R16,Renata Zarazua,Kamilla Rakhimova,B,103.0,92.0,116.0,115.0,74.0,57.0,39.0,30.0,11.0,27.0,2.0,2.0,7.0,12.0,6.0,6.0,16.0,15.0
WTA:2024-894:291,2024-04-01,Bogota,Clay,3,R16,Cristina Bucsa,Jule Niemeier,A,75.0,113.0,54.0,71.0,32.0,29.0,20.0,14.0,11.0,15.0,0.0,2.0,1.0,13.0,2.0,7.0,5.0,14.0
WTA:2024-894:292,2024-04-01,Bogota,Clay,3,R16,Laura Siegemund,Francesca Jones,A,89.0,214.0,90.0,108.0,65.0,65.0,36.0,36.0,12.0,15.0,0.0,0.0,4.0,7.0,6.0,9.0,12.0,18.0
WTA:2024-894:293,2024-04-01,Bogota,Clay,3,R16,Marie Bouzkova,Hailey Baptiste,A,42.0,96.0,55.0,78.0,29.0,36.0,22.0,21.0,13.0,18.0,3.0,2.0,1.0,9.0,3.0,5.0,5.0,10.0
WTA:2024-894:294,2024-04-01,Bogota,Clay,3,QF,Tatjana Maria,Camila Osorio,B,46.0,85.0,83.0,78.0,45.0,51.0,22.0,31.0,17.0,9.0,1.0,0.0,5.0,3.0,6.0,6.0,13.0,13.0
WTA:2024-894:295,2024-04-01,Bogota,Clay,3,QF,Sara Errani,Irina Bara,A,117.0,178.0,104.0,95.0,91.0,64.0,49.0,31.0,7.0,14.0,0.0,1.0,1.0,4.0,17.0,12.0,23.0,20.0
WTA:2024-894:296,2024-04-01,Bogota,Clay,3,QF,Cristina Bucsa,Kamilla Rakhimova,B,75.0,92.0,90.0,91.0,54.0,38.0,33.0,24.0,15.0,22.0,2.0,0.0,4.0,10.0,6.0,4.0,12.0,11.0
WTA:2024-894:297,2024-04-01,Bogota,Clay,3,QF,Laura Siegemund,Marie Bouzkova,B,89.0,42.0,95.0,104.0,65.0,67.0,45.0,46.0,14.0,18.0,0.0,1.0,3.0,6.0,10.0,6.0,13.0,8.0
WTA:2024-894:298,2024-04-01,Bogota,Clay,3,SF,Sara Errani,Camila Osorio,B,117.0,85.0,82.0,72.0,69.0,49.0,35.0,30.0,7.0,11.0,0.0,1.0,1.0,4.0,5.0,4.0,10.0,8.0
