date,tournament,round,surface,best_of,player_a,player_b,elo_a_pre,elo_b_pre,elo_diff,rank_a,rank_b,rank_diff,a_serve_pw_ema,b_serve_pw_ema,a_serve_pw_ema_surface,b_serve_pw_ema_surface,serve_pw_ema_diff,serve_pw_ema_surface_diff,a_first_in_ema,b_first_in_ema,a_first_in_ema_surface,b_first_in_ema_surface,first_in_ema_diff,first_in_ema_surface_diff,a_first_win_ema,b_first_win_ema,a_first_win_ema_surface,b_first_win_ema_surface,first_win_ema_diff,first_win_ema_surface_diff,a_second_win_ema,b_second_win_ema,a_second_win_ema_surface,b_second_win_ema_surface,second_win_ema_diff,second_win_ema_surface_diff,a_ace_rate_ema,b_ace_rate_ema,a_ace_rate_ema_surface,b_ace_rate_ema_surface,ace_rate_ema_diff,ace_rate_ema_surface_diff,a_df_rate_ema,b_df_rate_ema,a_df_rate_ema_surface,b_df_rate_ema_surface,df_rate_ema_diff,df_rate_ema_surface_diff,a_bp_saved_ema,b_bp_saved_ema,a_bp_saved_ema_surface,b_bp_saved_ema_surface,bp_saved_ema_diff,bp_saved_ema_surface_diff,a_return_pw_ema,b_return_pw_ema,a_return_pw_ema_surface,b_return_pw_ema_surface,return_pw_ema_diff,return_pw_ema_surface_diff
2025-04-01,Miami,R32,Hard,3,Jannik Sinner,Alexander Zverev,1984.265304573119,1819.7037932590717,164.56151131404727,4,6,2,0.7274686028995515,0.7506515889688341,0.7275123100245133,0.7505451552752925,-0.023182986069282596,-0.0230328452507792,0.6432458135580147,0.7195531591481964,0.6431797842209052,0.7195772660282742,-0.07630734559018171,-0.07639748180736905,0.793396959848848,0.799793036938938,0.793372899389633,0.7995077813605246,-0.0063960770900900465,-0.006134881970891626,0.6013277151569519,0.6278119319460814,0.6014880108202828,0.6281178747476738,-0.02648421678912949,-0.026629863927390973,0.1512382715587612,0.14155779803397558,0.15114680694184743,0.1414433011267467,0.009680473524785627,0.009703505815100738,0.012048230208063285,0.02176977093100482,0.012081705024265506,0.021706354155946524,-0.009721540722941534,-0.009624649131681018,0.6527581609587951,0.793803944400527,0.6528710120795608,0.7929991793745533,-0.1410457834417319,-0.14012816729499256,0.4224733192521799,0.3541539413780845,0.4227231947245172,0.3536046419355203,0.06831937787409542,0.06911855278899687
2025-04-01,Miami,R32,Hard,3,Carlos Alcaraz,Daniil Medvedev,1810.36210108932,1710.0141642902834,100.34793679903669,2,3,1,0.7103209088131126,0.6523469914054195,0.7103869954987339,0.6511652832899473,0.05797391740769309,0.05922171220878658,0.640002025155483,0.6237495915667204,0.6402072789502874,0.6220402949655126,0.016252433588762605,0.018166983984774787,0.7811640026107138,0.7624913097901962,0.7811629712445787,0.7617703409072488,0.018672692820517645,0.019392630337329853,0.5881357878225341,0.4793166598659177,0.5876631048981619,0.47704901799740007,0.10881912795661636,0.1106140869007618,0.11398187770717252,0.09431480839584953,0.11372212900121748,0.09397836243335861,0.01966706931132299,0.019743766567858867,0.02299046046187324,0.06696288770694983,0.02293576917564705,0.0673100439466887,-0.04397242724507659,-0.04437427477104165,0.5241026373021956,0.4913591304571743,0.5255294126069153,0.49186299117853066,0.032743506845021364,0.03366642142838466,0.3699494380579005,0.35419055712149405,0.3703570575607672,0.3537664003316357,0.015758880936406428,0.0165906572291315
2025-04-02,Miami,R32,Hard,3,Novak Djokovic,Casper Ruud,1820.7295989055986,1601.676274215082,219.05332469051655,1,11,10,0.7191995687199392,0.6350094590483746,0.717051025431413,0.634864604875128,0.0841901096715646,0.082186420556285,0.643426917136729,0.6682093024885053,0.6298886704054227,0.6682786981038744,-0.024782385351776348,-0.03839002769845168,0.787696861257991,0.7131292003776842,0.7967746852234282,0.7139478316047735,0.07456766088030675,0.08282685361865472,0.6006243496125435,0.48649123790681315,0.5829878331271319,0.4839713485091157,0.11413311170573037,0.09901648461801615,0.08332817852991653,0.08136534296767561,0.09375150732529845,0.0809739788202586,0.0019628355622409166,0.012777528505039853,0.029584386741225804,0.02463464994349146,0.0323350108939342,0.023781631685489326,0.004949736797734344,0.008553379208444876,0.6390308100582327,0.49185824088199614,0.6532755000149003,0.4953006423792475,0.14717256917623656,0.15797485763565283,0.40916173797541,0.3123620517277988,0.40419892718117584,0.310701724907302,0.0967996862476112,0.09349720227387381
2025-04-02,Miami,R32,Hard,3,Stefanos Tsitsipas,Rafael Nadal,1660.361479815943,1560.3358455858493,100.02563423009383,7,9,2,0.6719514296809789,0.5938237065391112,0.6691969521937238,0.7849240640096619,0.07812772314186767,-0.11572711181593809,0.5923832512884581,0.6869364011884502,0.5876541019429277,0.6637933272946859,-0.09455314989999208,-0.07613922535175821,0.7593054345236901,0.6447629298202764,0.7586259559459473,0.8362600040832991,0.11454250470341376,-0.07763404813735186,0.5385401533421731,0.4904367387777559,0.5347861671058672,0.6845693965517241,0.04810341456441719,-0.14978322944585687,0.0922784996135098,0.02549487274872637,0.09397440539225364,0.06232955917874395,0.06678362686478342,0.03164484621350969,0.03761646589569892,0.02834082973816192,0.03755736861968596,0.029922705314009656,0.009275636157537001,0.007634663305676307,0.736447624235105,0.5695737411892609,0.7447038324078642,0.44333333333333336,0.16687388304584416,0.30137049907453084,0.31468426800478766,0.3817638129987436,0.31477184209673104,0.39540296538379405,-0.06707954499395596,-0.08063112328706301
